id,text,polarization,text_en
hin_e65a1f5edb723488eb320d0ad93a9528,जेनसोल इंजीनियरिंग लिमिटेड से जुड़े घोटाले के कारण एमएस धोनी को कथित तौर पर बड़ा वित्तीय झटका लगा है। #StockMarket #India #MsDhoni,0,#SnockMarket #r
hin_ae26860b858e267784df33349402c27d,#ZeeNews #shorts : कंगाल पाकिस्तान को लगा तगड़ा झटका | Pakistan PIA Breaking | Shehbaz Sharif | Airlines #shorts : कंगाल पाकिस्तान को लगा तगड़ा झटका | Pakistan PIA Breaking | Shehbaz Sharif | Airlines पाकिस्तान सरकार ने 2025 के अंत तक पाकिस्तान इंटरनेशनल एयरलाइंस (पीआइए) को बेचने के प्रयास तेज कर…,1,#Zenews #31s: Poor Pakistan · Global Voices
hin_f551c21b62a25508d4d5cdb988771751,#ZeeNews Lalu Yadav Breaking News: चुनाव से पहले लालू को बड़ा झटका! पूरे बिहार में हलचल! | Bihar Politics Lalu Yadav Breaking News: चुनाव से पहले लालू को बड़ा झटका! पूरे बिहार में हलचल! | Bihar Politics #laluyadav #biharpolitics #breakingnews बिहार चुनाव से पहले आरजेडी अध्यक्ष लालू यादव को हाईकोर्ट…,1,#Ze this great shock before the L'Adela Grebing News:
hin_ef20dd3036196338a038d5b8fefb73a4,"एलन मस्क के स्टारशिप मिशन को बड़ा झटका, स्पेसएक्स का सुपर हैवी रॉकेट हिंद महासागर के ऊपर फटा, फेल ... | Details | Interest | Feed |",1,"Alan Monk's starship mission is a great blow, the supergover of space points to the Indian Ocean, they failed... · Global Voices"
hin_8b51d926e33f04d116e1b7fd23cb7841,"नए साल पर हिमाचल के किसानों को लगेगा बड़ा झटका, 240 रूपये तक महंगी हुई खाद; जानें कितने ही नई कीमतें #News #RightNewsIndia",1,"On New Year's Snowing farmers will blow a huge blow, 240 percent expensive wastes; how many new prices are due #W"
hin_2c5f2cbc7ebcc55690666c9c0f4354f0,Trump के नए टैरिफ से भारत को झटका | शेयर बाजार और इकॉनमी पर असर! I Trump... youtu.be/WTZUFThPqME?... via,1,From the new Bange's radiation effect on India the shock stock market and Econmy! I'll jump...
hin_861d1af8e5f224cce9047032f81d149e,"#ZeeNews Trump Imposes Tariffs On India: ट्रंप का भारत को बड़ा झटका, लगाया इतने प्रतिशत टैरिफ | 25% Tariff Trump Imposes Tariffs On India: ट्रंप का भारत को बड़ा झटका, लगाया इतने प्रतिशत टैरिफ | 25% Tariff India US Trade Deal: US President Donald Trump on Wednesday announced that “friend” India…",1,"#Zethe Watch Tower Society's Watch Tower Bible and Tract Society of Pennsylvania sent a great shock to India, so many percent of the alarms caused by encyclical Tel Affross on the Day of Resurrection: More than a shock to India on the map, so a percent percent of the following percent of the bug's business: Don't go to the Watch Tower Society's Office, Watch Tower Society's Watch Tower Society's Watch Tower Society, Watch Tower Society's Watch Tower Society, Watch Tower Bible and Tract Society's Watch Tower Society, or Watch Tower Society's Watch Tower Society's Watch Tower Society's Watch Tower Society or Watch Tower Society's Watch Tower Society."
hin_d0ebc554a5889606f9cab7f5c86a2d52,"Delhi Election 2025: आम आदमी पार्टी को बड़ा झटका, 7 विधायकों ने एक साथ दिया इस्तीफा Delhi Assembly Election 2025: दिल्ली विधानसभा चुनाव से पहले आम आदमी पार्टी(AAP) को उनके ही 07 विधायकों ने बड़ा झटका दिया है. वे सभी पार्टी की सदस्यता से इस्तीफा दे दिया हैं. Delhi Assembly Election 2025: दिल्ली…",1,"Dalary Ellion 2025: The common man has a great blow to the party, the 7th Psalms agreed to the same meeting."
hin_16fe09e665c88b62175faeeb68d51679,"बिजली का झटका: व्यक्ति की सुरक्षा के लिए तुरंत उठाएं ये जरूरी कदम, जानें कैसे बचाएं पीड़ित की जान #News",0,"The electricity shock: These are the necessary steps to get to the safety of the person, how the souls of the victim are saved #"
hin_93e71380b42e43a46f5d70c76b3af452,"#News सुप्रीम कोर्ट ने 130 करोड़ भारतीयों को दिया बड़ा झटका, अब इस काम के लिए प्रयोग नहीं होगा आधार कार्ड",0,"# The big shock given to 130 million Indians, the base card won't be used for this job anymore."
hin_968785326f5f384b0a98cbee8df2120a,#ZeeNews Breaking News: यूपी की जनता को बड़ा झटका! | Uttar Pradesh News | CM Yogi | Hindi News | Latest News Breaking News: यूपी की जनता को बड़ा झटका! | Uttar Pradesh News | CM Yogi | Hindi News | Latest News #breakingnews #upelectricity #electricityrates UP Electricity Price Hike: यूपी की जनता को…,0,#Zeilling News: Great shock to the population of UP!
hin_3cce34f0ab55a3462ec481269399e687,"#ZeeNews Dollar Drop Breaking News LIVE : डॉलर को बड़ा झटका, पूरे अमेरिका मचा हड़कंप!| Trump | BRICS 2025 Dollar Drop Breaking News LIVE : डॉलर को बड़ा झटका, पूरे अमेरिका मचा हड़कंप!| Trump | BRICS 2025 अमेरिकी राष्ट्रपति डोनाल्ड ट्रंप ने BRICS देशों पर 10 प्रतिशत टैरिफ लगाने की धमकी दी है. इसमें…",1,"#Zeilles Dörring New York News: Dollar A big shock, full of Americas!"
hin_f21556bbc3c1fad9a435a6e08116235a,"US: अदालत से ट्रंप को झटका, जज ने कहा- विदेश सेवा कर्मचारियों से उनके सामूहिक बातचीत के अधिकार नहीं ... | Details | Interest | Feed |",1,"US: Stemp from court, the judge said he didn't have his collective conversation with foreign service employees..."
hin_8fe2f1bd44247836bc013d4012d5dacf,"तुर्किए को बड़ा झटका! सेलेबी कंपनी की याचिका हाई कोर्ट में खारिज, अदालत बोली- ‘राष्ट्रीय सुरक्ष Celebi's Security Clearance Order: तुर्किए कंपनी सेलेबी एयरपोर्ट सर्विसेज इंडिया प्राइवेट लिमिटेड को दिल्ली हाई कोर्ट से झटका लगा है. सेलेबी की ओर से ब्यूरो ऑफ सिविल एविएशन सिक्योरिटी के सुरक्षा मंजूरी…",1,"MEDIERER OF THE LABOOLOGE! A big shock to the Seleby company or a post in the High Court, the Court-Selebi's International Surbi's National Court."
hin_9cd0c4468791e1897208e4117e8ef6be,#ZeeNews Pakistani Reaction On Passport Ranking LIVE: ब्रिटेन ने भारत को दिया बड़ा तोहफा! पाकिस्तान को झटका! Pakistani Reaction On Passport Ranking LIVE: ब्रिटेन ने भारत को दिया बड़ा तोहफा! पाकिस्तान को झटका! पाकिस्तान दुनिया का चौथा सबसे खराब रैंकिंग वाला देश है. उसका पासपोर्ट 96वें नंबर पर रखा…,1,#Zenews Ponce Resporte L.IVE: The big gift that Britain gave to India!
