id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
tur_69d5781aa53fcdd0af3837ef561d438c,"Onkoloji hastasını taşıdım, 3 saat boyunca hastane hastane dolaştım ama hastayı bırakacak yer bulamadım. Bu çileyi çeken yüzlerce kişiden sadece bir tanesi bu #SağlıktaDevrimŞart",0,0,0,0,0,"I carried an oncology patient, spent three hours in a hospital, but I couldn't find a place to leave the patient."
tur_fe95f82ad3cdb4b63f91920995890f5f,Suriyeli mülteci dönmeyeceğiz Er***'a oy vereceğiz deyince ortalık yıkıldı ! 👉👉,1,1,0,0,0,"We're not going back to the Syrian refugee, we're going to vote for Er**!"
tur_2c6e4741cc7044f11abfd0f343ad00b4,@USER Cübbeli Ahmet duymasın konuyu çarpıtarak anlatırsa şaşırmayın ahmak cübbeli iyi bak Şia lar Sünni alimi öldüreni ipe çekiyor,1,1,1,0,0,♪ Don't be surprised if Ahmet of the robe twists the subject ♪ ♪ Take a good look at the foolish robe ♪ ♪ The Shia are stringing up the man who killed Sunni scholar ♪
tur_10377dbe02c98a11fd98816575b735bd,Allah'ımm akfc başlamış.. Bunlar görüp görebileceğiniz en rezil kitledir. Kimi güçlü kimi rakip görüyorlarsa yapmayacakları rezillik yoktur. Zaten Nisa finale kalır söylentilerinin çıkmasıyla bunların pis algılarının çıkması bir oldu. Daha çok kudurun,0,1,0,0,1,"My God, the alfc has begun. These are the most vile masses you've ever seen. There's no disgrace to whomever they see strong, who they don't do it. It's the same to get their dirty perceptions out of them when the rumors come out that Nisa's going to the final."
tur_f4f7ec2e593b22aad6cb9880e101522d,Günaydın Geceden gündüze ümitle uyanmış işine koşan kazandığını faturalara yatıran çocuğuna harçlık veremeyen anne ve babalar Enflasyon yok Fiili hayat pahalılığı var deyip millet ile dalga geçen 👇 Yandaşa danışmana Ek bütçe isteyen EMEKLİYİ EYTLİYİ görmeyen İKTİDAR #OyYokSize,1,0,0,0,0,"Good morning, Fathers who hope to wake up from night to day, who can't pay the bills to their child, who can't pay the bills, who can't give the money to their child."
tur_7c914f6a83e15b8e3affe6b619061060,@USER Bulutlar nerede. Göremiyoruz. Ayrıca yıldızları da göremiyoruz.,0,0,0,0,0,"We can't see, and we can't see the stars."
tur_9400dce2525a4a031e41ac357d5f7b18,Avrupa İnsan Hakları Mahkemesi’nin önünde birazdan büyük bir yürüyüş yapılacak. Hazırlıklar devam ediyor. Bu sabah felçli tutuklu Mehtap Şentürk’ün annesi mesaj gönderdi. “Mehtabımı eylemde unutmayın ne olur” diye. Hiçbir zaman unutmayız. Kalbimiz tüm masumlarla birlikte.,0,0,0,0,0,The European Court of Human Rights is about to take a great march ahead of the Court of Human Rights. The preparations are under way. This morning the mother of the paralyzed prisoner Mehtap Şenturk has sent a message to the mother of Mehtap Şenturk. Remember what happens to my wife in action. We will never forget it. Our hearts are with all the innocent.
tur_fe5bd28066ba3c5536aa9aacc302b258,"Kadim şehrimiz Konya'mızın Türkiye Selçuklu Devleti başşehri oluşunun 925. yılı dolayısıyla düzenlenen Selçuklu Payitahtı Konya kutlamalarına katıldık. Organizasyonda emeği geçenleri tebrik ediyor, kahraman ecdadımızı saygı ve rahmetle anıyorum. Mekanları Cennet olsun.",0,0,0,0,0,"We have attended the annual celebration of the Payitatite Constabulary, which marks the 925th anniversary of our ancient city of the Turkish Seljukian State. I congratulate those who have worked in the organization, honor and mercy on our heroic advent. May their place be Paradise."
tur_405cf53f27dd1479a3a6f9626005b6b5,"Bunların varoluş gayeleri Atatürk ve Laik Türkiye Cumhuriyeti devletine düşmanlık olan grupları, “dünya dostluk cemiyeti”(!) gibi sunuyorlar! A M P U L P A T L A D I",1,0,0,0,0,"Their purpose of existence is to present groups of enemies of the state of Ataturk and the Republic of Laik, such as the community of friends of the world! A M P U L P A T L L L A D!"
tur_d7d86591a0797f86f208b4206d862ef6,"Se*** Pe*** yine uzaktan eğitim veriyor, ders gibi anlatıyor, iktidarla birlikte muhalefet de ölü balık taklidi yapıyor, güya bağımsız kahraman gazeteciler masanın altına saklanıyor… “İktidar/muhalefet koalisyonu” afişe oluyor aslında!",1,0,0,0,0,"Se***P*** He's teaching from afar, he's teaching like a lesson, and with power, the opposition is playing dead fish, so-called independent heroes are hiding under the table... the ruling/migration coalition is actually posting!"
tur_91cb6d30408b1f2042a751ad3b8f7bde,"AK Partili bürokratların Atatürk Orman Çiftliği’ni nasıl yatırımsız bıraktığını tespit ettik. Kuruluşun 2020 yılı yatırım bütçesi 17 milyon TL iken yapılan yatırım sadece 1,6 milyon TL. Yatırım bütçesindeki sapma: (-)%90,5! Kaynak: Atatürk Orman Çiftliği 2020 Sayıştay Raporu⬇️",1,0,0,0,0,We've determined how the EC-party bureaucrats left the Ataturk Forest Farm uninvestigated. The investment budget of 2020 is only $1.6m. The investment budget is only $1.6m. (-) The deviation in the investment budget: (90.5%! Source: Ataturk Forest Farm Report 2020
tur_3cd11e9227c59ec285ba4434b76029a3,6 yıldır hapsettiğiniz Askeri okul öğrencileri 15 temmuz’u anlatacak sosyal medya hesaplarından. #SosyalMedyaSusturulamaz,0,0,0,0,0,From the social media accounts of the students you imprisoned for six years. #SocialMedia cannot be silenced.
tur_554e09525210e3b0c32a7c15f28c4140,"""Türkler vergi ödesin, Türkler yokluk çeksin, Türkler askere gitsin. Türkler ŞEHİT olsun..Ama Suriyeliler, hiçbir bedel ödemeden vatandaş olsun. Öyle bir dünya yok arkadaş!"" Cüneyt Arkın",1,1,0,0,0,"""Let the Turks pay taxes, let the Turks suffer, let the Turks go to the army. Let the Turks be the government. Let the Syrians be citizens without paying any price. There is no world like that!"" Cüneyt Arkın"
tur_c2fe76a78f53ff0cc2558475bbdab341,"H.A.A.R.P yanardağ patlamalarını, depremleri, jeomanyetik fırtınaları vb. tetikleyebilir. İyonosferin modüle edilmiş HF ısıtması tarafından üretilen yüksek güçlü ELF radyasyonu Depremlere, Siklonlara ve yerel ısınmaya (2011)neden olabilir: @USER",0,0,0,0,0,"H.A.A.R.P. can trigger volcanic eruptions, earthquakes, geomagnetic storms and so on. High-powered ELF radiation produced by ionosphere module HF heating could be caused by earthquakes, cyclones and local warming (2011): @USERER"
tur_0bfd35d1984c85cfc1b789be75c4796c,"""Sen susacaksın yobaz! Ben oldukça sen susacaksın. Ben senin kaderinim. Başkaldırdıkça karşına çıkacağım, ezeceğim!"" Yattığı yer incitmesin Cüneyt abiyi. #CüneytArkın",1,0,1,0,0,"""You will shut up, bigot! As long as I am silent, I am your destiny. I will rise up against you and crush you."" Don't let Cüneyt hurt him where he lies."
tur_97a4453d62bb176fbb578f1e92242e86,"Konut ve Otomotiv Sektörleri Yok Satıyor diyerek halkla dalga geçmeye devam ediyor. Ev almak hayal, araba almak hayal kiralar desen maaşın tamamını versek yetmiyor. Kendi ülkemde Mülteci oldum SON DAKİKA Metin Külünk Se*** Pe*** Ankara #20YıllıkYozlaşma Lozan #Utanmıyorlar",1,1,0,0,0,"He continues to make fun of the public by saying that housing and Automotive Sectors Don't Sell. It's not enough if you say buying a house is a dream, buying a car is a dream. I've become a refugee in my own country."
tur_733112f31bc61c9038b639eefc250c2d,"Anayasamıza göre Türkiye Cumhuriyeti devleti, laik, demokratik, sosyal bir hukuk devletidir… Kocaeli Valisi Seddar Yavuz, “devletin ideolojisi İslâm” açıklaması ile kasıtlı biçimde (zira bilmemesine imkan yok) Anayasa suçu işlemektedir… #TürkiyeKaybediyor",1,0,1,0,0,"According to our constitution, the state of the Republic of Turkey is a secular, democratic, social law state... and the governor of the family, Seddar Yavuz, has deliberately committed a constitutional crime (no way of not knowing) with the ideologies of the state."
tur_a9676f9e99dbc82e7bff2a8e40796852,"Tesettürü nedeniyle ilköğretim yıllarında 3 okula sürülen Amine Şani, birincilikle girdiği Selçuk Üniversitesi Arap Dili ve Edebiyatı Bölümü’nü birincilikle bitirdi.",0,0,0,0,0,"Amine Shani, who was expelled to three schools during her primary school year, graduated first from Selçuk University's Department of Arab Language and Literature."
tur_b2a795725bb0d7900b8339c35e0c6172,@USER Küresel güç olan güçlü bir Türkiye hedefliyorsak dünya dili olan İngilizce'ye gerekli önem verilmelidir. İngilizce eğitimini ileri seviyelere taşıyacak öğretmenlerin ataması yapılmalıdır. @USER @USER #İngilizceSeferberliği2Bin 15,0,0,0,0,0,"If we aim for a strong Turkey that is global power, the world language, English, must be given the necessary importance. Teachers who will take English education to advanced levels must be appointed."
tur_90a418ea9ed73170f9ff0a29b53db288,@USER Hepsinin Allah belasını versin.Halkı düsünen bir tane devlet adamı çıkmayacak bu ülkede.,1,0,0,0,0,@USER Damn them all. There won't be a man of state in this country who thinks of the people.
tur_0ad4923e7cf59332f89ca5d62da6d825,"Tutunamayanlar'da; ""Kollarımı açıp tüm insanlığı kucaklıyorum."" diyen Oğuz Atay, Tehlikeli Oyunlar'da; ""Bütün insanlığı kucaklamak isterken, neredeyse bu dünyanın altında eziliyordum."" diyerek umudunu kesmişti insanlardan. Bu, hayatın en yorucu vazgeçişidir. #OğuzAtay",0,0,0,0,0,"In those who couldn't hold on, Oğuz Atay, who said, ""I open my arms and embrace all humanity,"" had given up on people in the Dangerous Games, saying, ""I almost got crushed under this world when I wanted to embrace all humanity."" This is the most exhausting part of life."
tur_687af3470ee14641edf534a1aa0315cd,Somali Cumhurbaşkanı Hasan Şeyh Mahmud ile Anlaşmaların İmza Töreni ve Ortak Basın Toplantısı,0,0,0,0,0,Somali President Hasan Sheikh Mahmud Signing Ceremony of Accords and Joint Press Meeting
tur_8728f3f5fd32bf23775e7e6426de4d30,Bayan hoca kimliğini unuttuğunu söylüyor aynı anda 7 kişi daha kimliğinin olmadığını söylüyor bunları başka bir sınıfa alıyorlar ve sorular ile birlikte cevapları veriyorlar. Bayan prof oluyor sonra anlıyor ki kimlik unutma işi fetonun şifresi imiş. Şimdi bu doktorları&gt;,1,0,1,0,0,"The lady teacher says she's forgotten her identity, and seven other people at the same time say she doesn't have her identity, and they take them to another class, and they answer them with questions, and then she becomes a prof, and then she realizes that the identity forgetting job is the code for the fetus."
tur_332476fae8981e512dcffc5d50078271,"📍Çobanlar AK Parti Çobanlar İlçe Başkanımız Ali Yalman, Belediye Başkanımız Ali Altuntaş ve teşkilat mensuplarımızla birlikte Çobanlar Ziraat Odası Başkanı İlyas Sarıtaş'ı ziyaret ettik.",0,0,0,0,0,"We visited Ali Yalman, our EC Party Shepherds County Chairman, Ali Altuntaş, and the members of our organization, and Ilyas Sarıtaş, head of the Shepherds' Farm Room."
tur_0c27cec5956a234fae3ecd73a59aa4d7,Kucağında hasta bebeğiyle gelen kadına “al çocuğunu da git !” Diyecek kadar kahpe olan doktorun diplomasını yırtıp atmayan devlet benim devletim değil !,1,0,0,0,0,"Go to the woman with the sick baby who comes with the child, the state is not my government who has to tear up the doctor's diploma who's a bitch enough to say so."
tur_e6b7101beffabdfaf4ee2844dce03657,"Maaşı az diye ülkesini terk edip,Türkiye bir doktor kaybetti diyenler, savaştan kaçan Suriyelileri ülkende neden savaşmadın diye eleştiriyor. .!!!!",1,1,0,0,0,Those who left their country because of a small salary and said Turkey lost a doctor criticised the Syrians who fled the war for not fighting in your country!
tur_da645a0639e84d56fee45dac02d95720,"Sözde analizleri hep Captain Obvious seviyesinde. ""Milliyetçiler milliyetçilik yapıyor!"" Hadi ya? Peki milliyetçiliğin yükselmesinin sebebi mesela terör olabilir mi? Terörün sebebi de senin güvenlik kuvvetlerini engelleyip teröristin önünü açman olabilir mi?",1,1,0,0,0,"Their so-called analysis is at Captain Obvious level. ""Nationalists are nationalism!"" But could the rise of nationalism be terrorism, for example? Could it be because you blocked the security forces and opened the way for the terrorist?"
tur_483c0c56a251eb886dff17e48dd57afe,"Siyaset kurumu artık bitmiştir. Maymunluk yapmayı bırakın. Ne kadar işsiz güçsüz, yetersiz insan varsa siyaset sayesinde bir yerlere geliyor. Memleket elden gidiyor. Artık yeter.",1,0,0,0,0,"The political institution is over, so stop monkeying around, no matter how many unemployed, incompetent people there are, they're going places because of politics."
tur_d2cb428b1efbbfcbae0b94c0899ce78e,"Sü*** So***, 15 Temmuz’dan Suriyelilerin sayesinde kurtulduğumuzu söyledi Kendi ülkesinde savaştan kaçanlar Suriyeliler, Suriye'de şehit olanlar bizim askerlerimiz, 15 Temmuz şehitleri içinde bir tane Suriyeli yok ama FETÖ'nün darbesine dur demişler! İstilayı örtme çabası!",1,1,0,0,0,"Su********** said we were saved by the Syrians who escaped from the war in their own country, the Syrians, the martyrs in Syria, our soldiers, there is not a Syrian among the July 15th martyrs, but they said to stop the coup!"
tur_05faf684e8b2cd058bc33b7a08fb09a2,Tuğba Şenoğlu ve Meryem Boz neden hiçbir maçta yok??? Bu kızlar ne hata yaptı da kadro dışı bırakılıyor??? Bence ilk 6yı sonuna kadar hak ediyorlar. Bugün 3.lük maçında adam akıllı bir kadroyla çıkmazsak kürsüye hasret kalacağız. #FileninSultanları,0,0,0,0,0,"Why aren't Tuğba Shenoğlu and Mary Boz at any game? What have these girls done wrong and they're out? I think they deserve the first six to the end. If we don't come out in the third place today with a proper cast, we'll miss the stand."
tur_e5c3e6edf267b83d74799f610f088a0a,Milliyetçiliği ile övünen Trabzon'da Türkçe tabela kalmamış.Adana da Türkçe tabelalar Arapçaya çevrilmiş. Avmler Arapça tabela kaynıyor. Tatil köyleri Türklere gelmeyin diyor. Ev sahipleri Arap alıcı arıyor ki fahiş fiyata ev satsın. Kısacası yolumuzdayız. Milliyetçilik klavyede.,1,1,0,0,0,"There is no Turkish sign in Tripoli, which boasts its nationalism. His name is also translated into Arabic. The Avms are full of signs in Arabic. The resorts say don't come to the Turks. The owners are looking for an Arab buyer to sell a house for an illegal price. In short, we're on our way. Nationalism is on the keyboard."
tur_4586ebd4b4c9410bdafecfdcad0aee6b,Saadet Partisi İstanbul İl Başkanı Ömer Faruk Yazıcı: Kutuplaştırma ve nefret diliniz; sizi 15 Temmuz yıl dönümünde Saraçhane Parkında 5 bin kişiyle anma programı yapmaya mahkum etti.,1,0,0,0,0,"Saadet Party İstanbul Mayor Ömer Faruk Yazır: Your language of polarization and hatred has sentenced you to perform a memorial program with 5,000 people at Sarachhane Park on the 15th of July."
tur_bc14e025cfa3ef88e2eb14eae8d96411,Emine Er***’ın himayesindeki Çevre Ajansı Başkanlığı’na verilecek yetkiler hakkındaki habere erişim engeli getirilmesi haberleri hakkında da erişim engeli kararı verildiği anlaşılalı birkaç saat oldu,0,0,0,0,0,It's been a few hours since it was announced that an access barrier has been made about the news about the powers to be issued to the Environment Agency's President under Emine Er***.
